image_urls, collection, material, size
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PDJR-01-0004.jpg, NOMADIC THREADS, Flat Weaves- Jute And Hemp, 159x228 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PKPL-19-0001.jpg, HULA, Hand Knotted- Polyester, 150x240 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_HWV-51010-0001.jpg, BASIS, Hand Loom- Wool And Viscose, 180x270 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/IR_TNQ-1317-0002.jpg, COME AROUND, Hand Tufted- Wool And Viscose, 152x170 - 180x200 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PDWH-01-0004.jpg, ABRASH, Flat Weaves- Jute And Hemp, 150x240 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_SKWL-483-0001.jpg, ENTROPY, Hand Knotted- Wool, 300x420 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PHPV-20%28CRYT%29-0002.jpg, BASIS, Hand Loom- Viscose, 150x210 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PHWV-42-0001.jpg, BASIS, Hand Loom- Wool And Viscose, 150x240 - 360x450 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_HWV-09-0011.jpg, BASIS, Hand Loom- Wool And Viscose, 240x330 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PX-03-0013.jpg, HULA, Hand Knotted- Jute And Hemp, 180x270 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PAE-421-0001.jpg, ZURI, Hand Knotted- Wool, 150x210 cm
